Points_0,Points_1,Points_2,Points_Magnitude,Point ID
-0.88869,-0.880329,1.96022,2.32534,577
-0.88777,-0.881057,1.96039,2.32541,578
-0.887141,-0.88141,1.96048,2.32538,579
-0.886214,-0.881719,1.96058,2.32523,580
-0.885412,-0.881688,1.96062,2.32494,581
-0.8845,-0.881493,1.96063,2.32453,582
-0.883563,-0.881128,1.96061,2.32402,583
-0.882617,-0.880684,1.96057,2.32345,584
-0.882024,-0.879975,1.96047,2.32288,585
-0.919565,-0.879365,1.9585,2.33551,586
-0.919866,-0.880308,1.95866,2.33611,587
-0.920032,-0.880865,1.95876,2.33647,588
-0.920194,-0.881842,1.95894,2.33706,589
-0.920218,-0.882332,1.95903,2.33733,590
-0.920157,-0.883338,1.95923,2.33785,591
-0.919964,-0.884331,1.95944,2.33833,592
-0.919814,-0.884805,1.95956,2.33855,593
-0.91931,-0.885741,1.95977,2.33889,594
-0.918509,-0.886539,1.95997,2.33904,595
-0.917332,-0.887027,1.96009,2.33886,596
-0.916595,-0.887317,1.96015,2.33873,597
-0.881925,-0.879342,1.96108,2.32311,598
-0.881759,-0.878569,1.96095,2.32265,599
-0.881735,-0.877436,1.96076,2.32205,600
-0.881811,-0.876834,1.96064,2.32176,601
-0.882006,-0.875792,1.96044,2.32127,602
-0.88201,-0.87548,1.96038,2.3211,603
-0.881928,-0.874482,1.9602,2.32054,604
-0.881908,-0.874055,1.96013,2.32031,605
-0.881995,-0.87311,1.95995,2.31984,606
-0.882152,-0.872536,1.95985,2.31959,607
-0.882658,-0.871719,1.95968,2.31933,608
-0.882963,-0.871365,1.9596,2.31925,609
-0.883728,-0.87076,1.95946,2.3192,610
-0.88459,-0.870256,1.95932,2.31922,611
-0.884966,-0.870095,1.95927,2.31926,612
-0.885931,-0.869901,1.95919,2.31949,613
-0.886939,-0.869897,1.95914,2.31983,614
-0.887991,-0.870101,1.95913,2.3203,615
-0.888238,-0.870185,1.95914,2.32043,616
-0.88909,-0.870748,1.95919,2.32101,617
-0.889772,-0.871449,1.95927,2.32161,618
-0.890475,-0.872196,1.95938,2.32225,619
-0.891028,-0.873005,1.95949,2.32286,620
-0.891354,-0.873796,1.95962,2.32339,621
-0.891491,-0.874803,1.9598,2.32397,622
-0.891352,-0.875826,1.95999,2.32447,623
-0.890995,-0.876913,1.9602,2.32492,624
-0.890472,-0.87799,1.96042,2.32531,625
-0.889912,-0.878854,1.9606,2.32557,626
-0.889466,-0.879508,1.96074,2.32577,627
-0.888738,-0.880222,1.96091,2.3259,628
-0.887818,-0.880941,1.96108,2.32596,629
-0.887197,-0.881299,1.96117,2.32594,630
-0.886248,-0.881563,1.96127,2.32576,631
-0.885501,-0.881525,1.9613,2.32549,632
-0.884543,-0.88129,1.9613,2.32503,633
-0.88362,-0.88096,1.96128,2.32455,634
-0.882734,-0.880494,1.96123,2.32399,635
-0.882122,-0.879793,1.96113,2.32341,636
-0.918233,-0.877859,1.95899,2.33483,637
-0.91866,-0.878104,1.95901,2.33511,638
-0.919094,-0.878449,1.95906,2.33545,639
-0.919533,-0.879306,1.95921,2.33607,640
-0.919811,-0.880229,1.95936,2.33666,641
-0.919979,-0.880768,1.95945,2.337,642
-0.92014,-0.881725,1.95963,2.33758,643
-0.920154,-0.882208,1.95972,2.33784,644
-0.920113,-0.882996,1.95988,2.33825,645
-0.919956,-0.883989,1.9601,2.33875,646
-0.919373,-0.885238,1.96038,2.33923,647
-0.919193,-0.885546,1.96045,2.33933,648
-0.918414,-0.886321,1.96065,2.33948,649
-0.917285,-0.886751,1.96074,2.33928,650
-0.916267,-0.887267,1.96081,2.33914,651
-0.882231,-0.87935,1.96177,2.32382,652
-0.881953,-0.878517,1.96165,2.32329,653
-0.8819,-0.877183,1.96142,2.32257,654
-0.881974,-0.876686,1.96132,2.32234,655
-0.882193,-0.875616,1.96112,2.32184,656
-0.882122,-0.874357,1.96088,2.32114,657
-0.882089,-0.873968,1.96082,2.32093,658
-0.88214,-0.873016,1.96064,2.32044,659
-0.882281,-0.872469,1.96054,2.3202,660
-0.882727,-0.871608,1.96036,2.3199,661
-0.883017,-0.871258,1.96029,2.31981,662
-0.883754,-0.870624,1.96014,2.31973,663
-0.884596,-0.870105,1.96001,2.31975,664
-0.885586,-0.8697,1.95988,2.31987,665
-0.885933,-0.86963,1.95985,2.31995,666
-0.886922,-0.869567,1.9598,2.32025,667
-0.888024,-0.86973,1.95977,2.32072,668
-0.888355,-0.869836,1.95978,2.32089,669
-0.889215,-0.870358,1.95982,2.32145,670
-0.889943,-0.871101,1.95992,2.32209,671
-0.890687,-0.871917,1.96002,2.32277,672
-0.891257,-0.872725,1.96014,2.32339,673
-0.891583,-0.873624,1.96029,2.32398,674
-0.891656,-0.874638,1.96047,2.32454,675
-0.89149,-0.87571,1.96067,2.32505,676
-0.891095,-0.876774,1.96088,2.32548,677
-0.890535,-0.877904,1.96112,2.32589,678
-0.889977,-0.878755,1.96129,2.32614,679
-0.889365,-0.879541,1.96146,2.32635,680
-0.888806,-0.880044,1.96158,2.32643,681
-0.888037,-0.880652,1.96172,2.32648,682
-0.887201,-0.881108,1.96185,2.32644,683
-0.886525,-0.881346,1.96194,2.32635,684
-0.885541,-0.881305,1.96197,2.32599,685
-0.884571,-0.881054,1.96196,2.32551,686
-0.883762,-0.880756,1.96193,2.32507,687
-0.882882,-0.880306,1.9619,2.32453,688
-0.918248,-0.877805,1.95969,2.3354,689
-0.918629,-0.878044,1.95971,2.33566,690
-0.919225,-0.878714,1.95981,2.33623,691
-0.919496,-0.879198,1.9599,2.33659,692
-0.919755,-0.880137,1.96006,2.33718,693
-0.919904,-0.880673,1.96015,2.33752,694
-0.920064,-0.881622,1.96033,2.33809,695
-0.920053,-0.882622,1.96053,2.33863,696
-0.919834,-0.883804,1.96078,2.3392,697
-0.919431,-0.884779,1.96101,2.3396,698
-0.919068,-0.885327,1.96116,2.33979,699
-0.918233,-0.886091,1.96136,2.33992,700
-0.91722,-0.886495,1.96145,2.33976,701
-0.916408,-0.886934,1.96149,2.33964,702
-0.91572,-0.887705,1.96162,2.33976,703
-0.882612,-0.87938,1.96248,2.32457,704
-0.882119,-0.878296,1.96229,2.32382,705
-0.882069,-0.877068,1.9621,2.32317,706
-0.882147,-0.876533,1.962,2.32292,707
-0.882392,-0.875458,1.9618,2.32243,708
-0.882362,-0.87426,1.96157,2.32178,709
-0.882314,-0.873883,1.9615,2.32156,710
-0.882335,-0.872905,1.96132,2.32105,711
-0.882444,-0.872408,1.96122,2.32082,712
-0.882814,-0.871508,1.96105,2.32048,713
-0.883083,-0.871159,1.96098,2.32038,714
-0.883788,-0.870492,1.96083,2.32027,715
-0.884615,-0.86994,1.96069,2.32027,716
-0.885577,-0.869491,1.96056,2.32036,717
-0.885943,-0.869405,1.96052,2.32043,718
-0.886919,-0.869278,1.96045,2.3207,719
-0.888071,-0.869389,1.96042,2.32116,720
-0.889006,-0.869755,1.96044,2.32167,721
-0.889328,-0.869981,1.96047,2.3219,722
-0.890112,-0.87078,1.96056,2.32258,723
-0.890916,-0.87162,1.96067,2.32329,724
-0.891464,-0.872458,1.9608,2.32393,725
-0.891753,-0.873273,1.96093,2.32445,726
-0.891849,-0.874481,1.96114,2.32512,727
-0.891611,-0.875557,1.96135,2.32561,728
-0.891173,-0.876665,1.96157,2.32605,729
-0.890603,-0.877798,1.9618,2.32645,730
-0.890027,-0.878629,1.96198,2.32669,731
-0.889381,-0.879395,1.96215,2.32688,732
-0.888835,-0.8799,1.96226,2.32696,733
-0.888046,-0.880473,1.9624,2.32699,734
-0.887191,-0.880892,1.96252,2.32692,735
-0.886536,-0.88106,1.96259,2.3268,736
-0.885611,-0.881029,1.96264,2.32647,737
-0.884618,-0.880758,1.96262,2.32597,738
-0.883923,-0.880506,1.96258,2.32558,739
-0.88311,-0.880022,1.96255,2.32506,740
-0.918588,-0.878006,1.96042,2.33622,741
-0.91917,-0.878677,1.96052,2.33679,742
-0.919379,-0.879109,1.96059,2.33709,743
-0.919717,-0.88006,1.96076,2.33772,744
-0.919841,-0.880562,1.96085,2.33804,745
-0.91996,-0.881521,1.96103,2.3386,746
-0.919922,-0.882571,1.96124,2.33916,747
-0.919684,-0.88365,1.96148,2.33967,748
-0.91923,-0.884597,1.96171,2.34005,749
-0.918449,-0.885476,1.96194,2.34026,750
-0.918105,-0.885767,1.962,2.34029,751
-0.917196,-0.886226,1.96208,2.34017,752
-0.916485,-0.886795,1.96215,2.34017,753
-0.915759,-0.887553,1.9623,2.34029,754
-0.914497,-0.888533,1.96247,2.34032,755
-0.882986,-0.879353,1.96317,2.32529,756
-0.882696,-0.878929,1.96309,2.32495,757
-0.882391,-0.877863,1.96294,2.3243,758
-0.882274,-0.876771,1.96275,2.32369,759
-0.882329,-0.876415,1.96269,2.32352,760
-0.882618,-0.875267,1.96247,2.32301,761
-0.88265,-0.874152,1.96224,2.32242,762
-0.882564,-0.872857,1.96202,2.3217,763
-0.882644,-0.872387,1.96192,2.32148,764
-0.88297,-0.871468,1.96175,2.32111,765
-0.883185,-0.87112,1.96168,2.321,766
-0.883855,-0.870398,1.96152,2.32085,767
-0.884647,-0.869823,1.96138,2.32082,768
-0.885544,-0.869377,1.96125,2.32089,769
-0.885961,-0.869228,1.9612,2.32095,770
-0.886923,-0.869021,1.96112,2.32117,771
-0.887943,-0.86905,1.96107,2.32153,772
-0.889046,-0.869412,1.96109,2.3221,773
-0.889453,-0.869652,1.9611,2.32235,774
-0.890252,-0.870404,1.9612,2.32303,775
-0.890982,-0.871185,1.9613,2.32369,776
-0.891685,-0.872166,1.96144,2.32444,777
-0.891978,-0.873031,1.96158,2.325,778
-0.892012,-0.874326,1.96182,2.3257,779
-0.891726,-0.875427,1.96203,2.32618,780
-0.891257,-0.876535,1.96225,2.3266,781
-0.890635,-0.877662,1.96249,2.32699,782
-0.890057,-0.878486,1.96266,2.32723,783
-0.889379,-0.879229,1.96283,2.32739,784
-0.888581,-0.879878,1.96298,2.32746,785
-0.888054,-0.880259,1.96308,2.32748,786
-0.887122,-0.880661,1.96321,2.32739,787
-0.886517,-0.880749,1.96325,2.32723,788
-0.885361,-0.880652,1.96329,2.32678,789
-0.884558,-0.8804,1.96327,2.32637,790
-0.884156,-0.88024,1.96324,2.32613,791
-0.883335,-0.87972,1.9632,2.32559,792
-0.917789,-0.877551,1.96108,2.3363,793
-0.918575,-0.878014,1.96113,2.33682,794
-0.918978,-0.878332,1.96118,2.33714,795
-0.919382,-0.879117,1.9613,2.33769,796
-0.91966,-0.879968,1.96145,2.33825,797
-0.919842,-0.880982,1.96164,2.33886,798
-0.919877,-0.881425,1.96172,2.33911,799
-0.919793,-0.88247,1.96193,2.33965,800
-0.919537,-0.883503,1.96217,2.34014,801
-0.919043,-0.884452,1.9624,2.3405,802
-0.918259,-0.885279,1.96261,2.34068,803
-0.917997,-0.885471,1.96265,2.34068,804
-0.917185,-0.88598,1.96274,2.34063,805
-0.916543,-0.886655,1.96283,2.34071,806
-0.91586,-0.887445,1.96298,2.34086,807
-0.915631,-0.887718,1.96302,2.34091,808
-0.914519,-0.888434,1.96316,2.34087,809
-0.913375,-0.888176,1.96317,2.34033,810
-0.912938,-0.887786,1.96315,2.34,811
-0.882725,-0.878092,1.96367,2.32513,812
-0.882625,-0.877747,1.96361,2.32491,813
-0.882483,-0.876586,1.96341,2.32426,814
-0.88253,-0.876226,1.96335,2.32408,815
-0.882784,-0.875106,1.96314,2.32358,816
-0.882989,-0.874045,1.96294,2.32309,817
-0.882916,-0.873047,1.96274,2.32252,818
-0.883037,-0.871859,1.96253,2.32194,819
-0.883156,-0.87143,1.96246,2.32176,820
-0.883714,-0.870647,1.96228,2.32153,821
-0.883967,-0.87037,1.96222,2.32147,822
-0.884738,-0.869746,1.96207,2.32141,823
-0.885598,-0.869271,1.96194,2.32145,824
-0.886593,-0.868913,1.96183,2.3216,825
-0.886949,-0.868845,1.9618,2.32168,826
-0.887947,-0.868795,1.96175,2.322,827
-0.889126,-0.869064,1.96173,2.32254,828
-0.889557,-0.869303,1.96175,2.32281,829
-0.890352,-0.870026,1.96184,2.32346,830
-0.891131,-0.870866,1.96195,2.32417,831
-0.891309,-0.871076,1.96199,2.32435,832
-0.891891,-0.871878,1.96209,2.32496,833
-0.892187,-0.872826,1.96225,2.32557,834
-0.892163,-0.874176,1.9625,2.32627,835
-0.891865,-0.875251,1.96271,2.32674,836
-0.89138,-0.87637,1.96293,2.32716,837
-0.891208,-0.876699,1.963,2.32728,838
-0.890684,-0.877562,1.96318,2.32755,839
-0.890077,-0.878375,1.96335,2.32778,840
-0.889406,-0.879072,1.96351,2.32792,841
-0.888838,-0.879489,1.96362,2.32794,842
-0.887998,-0.880032,1.96375,2.32794,843
-0.887117,-0.880401,1.96387,2.32784,844
-0.886006,-0.88047,1.96394,2.32751,845
-0.885696,-0.880437,1.96394,2.32738,846
-0.88459,-0.880063,1.96392,2.3268,847
-0.883569,-0.879455,1.96386,2.32613,848
-0.882935,-0.878625,1.96374,2.32548,849
-0.917361,-0.877414,1.96179,2.33667,850
-0.917766,-0.877529,1.9618,2.33688,851
-0.918556,-0.877979,1.96184,2.33739,852
-0.918953,-0.878256,1.96187,2.33768,853
-0.919334,-0.879057,1.962,2.33824,854
-0.919596,-0.879888,1.96216,2.33878,855
-0.919763,-0.88091,1.96235,2.33939,856
-0.919777,-0.881329,1.96243,2.33963,857
-0.919688,-0.882336,1.96263,2.34014,858
-0.919629,-0.882699,1.96272,2.34033,859
-0.919282,-0.883771,1.96297,2.3408,860
-0.918601,-0.884585,1.96316,2.34101,861
-0.917776,-0.885322,1.96334,2.34112,862
-0.917192,-0.885761,1.9634,2.3411,863
-0.916579,-0.886501,1.96351,2.34123,864
-0.915945,-0.887347,1.96368,2.34144,865
-0.915678,-0.88762,1.96373,2.34149,866
-0.914687,-0.888303,1.96386,2.34147,867
-0.913444,-0.88819,1.96389,2.34097,868
-0.912929,-0.887793,1.96388,2.3406,869
-0.912022,-0.886937,1.96376,2.33983,870
-0.883041,-0.878174,1.96437,2.32587,871
-0.882835,-0.877548,1.96426,2.32547,872
-0.882688,-0.876457,1.96409,2.32486,873
-0.882701,-0.876052,1.96402,2.32465,874
-0.882957,-0.874968,1.96381,2.32416,875
-0.883303,-0.873906,1.96361,2.32372,876
-0.883299,-0.872941,1.96342,2.3232,877
-0.883349,-0.871809,1.96322,2.32262,878
-0.883423,-0.871453,1.96315,2.32246,879
-0.883926,-0.870615,1.96297,2.32219,880
-0.884114,-0.870345,1.96292,2.32211,881
-0.884833,-0.869686,1.96277,2.32201,882
-0.885677,-0.86915,1.96263,2.32202,883
-0.886623,-0.868771,1.96251,2.32214,884
-0.886972,-0.868687,1.96248,2.32221,885
-0.887963,-0.868547,1.96241,2.32248,886
-0.889166,-0.868738,1.96238,2.32299,887
-0.890125,-0.869356,1.96244,2.32364,888
-0.890591,-0.869818,1.9625,2.32404,889
-0.891288,-0.870564,1.9626,2.32467,890
-0.891509,-0.870806,1.96264,2.32488,891
-0.892057,-0.871626,1.96276,2.3255,892
-0.892376,-0.872602,1.96292,2.32612,893
-0.892423,-0.872993,1.96299,2.32634,894
-0.892316,-0.874045,1.96317,2.32685,895
-0.892026,-0.875115,1.96338,2.32732,896
-0.891504,-0.876237,1.96361,2.32774,897
-0.891276,-0.876635,1.9637,2.32787,898
-0.890756,-0.877471,1.96387,2.32813,899
-0.890115,-0.878251,1.96405,2.32833,900
-0.8894,-0.87893,1.9642,2.32844,901
-0.888853,-0.87933,1.9643,2.32846,902
-0.887997,-0.879829,1.96443,2.32844,903
-0.887058,-0.880137,1.96454,2.32829,904
-0.885739,-0.880133,1.96461,2.32784,905
-0.884644,-0.879766,1.96456,2.32724,906
-0.883743,-0.879147,1.96451,2.32663,907
-0.917373,-0.877387,1.9625,2.33726,908
-0.917738,-0.877492,1.96251,2.33745,909
-0.918538,-0.877964,1.96254,2.33797,910
-0.918914,-0.878208,1.96258,2.33824,911
-0.919276,-0.878986,1.9627,2.33878,912
-0.919526,-0.879787,1.96285,2.3393,913
-0.919686,-0.880822,1.96305,2.33992,914
-0.919703,-0.881219,1.96312,2.34014,915
-0.919566,-0.882303,1.96334,2.34068,916
-0.9191,-0.883606,1.96364,2.34123,917
-0.91845,-0.884356,1.96381,2.34141,918
-0.917689,-0.885067,1.96398,2.34152,919
-0.917187,-0.885534,1.96406,2.34157,920
-0.91663,-0.886344,1.9642,2.34178,921
-0.915987,-0.887215,1.96437,2.34199,922
-0.915719,-0.887504,1.96442,2.34204,923
-0.91476,-0.888166,1.96456,2.34203,924
-0.913555,-0.888237,1.96462,2.34164,925
-0.912949,-0.887727,1.96459,2.34118,926
-0.912025,-0.886951,1.96447,2.34043,927
-0.911571,-0.886058,1.96434,2.33981,928
-0.85837,-0.976318,1.9832,2.37131,929
-0.85752,-0.976741,1.98331,2.37126,930
-0.8366,-0.933671,1.9773,2.34123,931
-0.883467,-0.878276,1.96507,2.32667,932
-0.883044,-0.877321,1.96493,2.32603,933
-0.882936,-0.876921,1.96487,2.32579,934
-0.882867,-0.87591,1.96469,2.32523,935
-0.883128,-0.874813,1.96448,2.32474,936
-0.883573,-0.873802,1.96428,2.32436,937
-0.883702,-0.872792,1.9641,2.32387,938
-0.883761,-0.871787,1.96389,2.32334,939
-0.88414,-0.870611,1.96367,2.32286,940
-0.884284,-0.870365,1.96362,2.32278,941
-0.884972,-0.869681,1.96347,2.32266,942
-0.885769,-0.869096,1.96333,2.32262,943
-0.886656,-0.868653,1.96321,2.32269,944
-0.887632,-0.868393,1.96311,2.32288,945
-0.88798,-0.868337,1.96308,2.32297,946
-0.88901,-0.868393,1.96304,2.32336,947
-0.890137,-0.868949,1.96309,2.32403,948
-0.890561,-0.869349,1.96313,2.32438,949
-0.891435,-0.870258,1.96326,2.32516,950
-0.891695,-0.870546,1.96329,2.3254,951
-0.892247,-0.871346,1.96341,2.32601,952
-0.89257,-0.872408,1.96358,2.32668,953
-0.892628,-0.872837,1.96366,2.32693,954
-0.892521,-0.87386,1.96385,2.32743,955
-0.892182,-0.874958,1.96406,2.32789,956
-0.891662,-0.876065,1.96428,2.32829,957
-0.891362,-0.876587,1.96439,2.32847,958
-0.890803,-0.877388,1.96457,2.32871,959
-0.890154,-0.878145,1.96474,2.32889,960
-0.889417,-0.878781,1.96488,2.32897,961
-0.888879,-0.879166,1.96498,2.32899,962
-0.887991,-0.879632,1.96511,2.32893,963
-0.887039,-0.879887,1.96521,2.32875,964
-0.885753,-0.879813,1.96526,2.32828,965
-0.884752,-0.879499,1.96521,2.32773,966
-0.914608,-0.877021,1.96328,2.3367,967
-0.915417,-0.876957,1.96322,2.33694,968
-0.916361,-0.877064,1.9632,2.33733,969
-0.917382,-0.877372,1.9632,2.33785,970
-0.917717,-0.877457,1.96321,2.33802,971
-0.918553,-0.877882,1.96325,2.33854,972
-0.918897,-0.878098,1.96328,2.33878,973
-0.919274,-0.878938,1.96342,2.33936,974
-0.91948,-0.879706,1.96356,2.33985,975
-0.91962,-0.880726,1.96374,2.34044,976
-0.919618,-0.881104,1.96381,2.34064,977
-0.919469,-0.882159,1.96402,2.34115,978
-0.919394,-0.882435,1.96408,2.34128,979
-0.918934,-0.883458,1.9643,2.34167,980
-0.918343,-0.884119,1.96446,2.34182,981
-0.917569,-0.884835,1.96463,2.34193,982
-0.91715,-0.885299,1.96471,2.34201,983
-0.916623,-0.886176,1.96487,2.34227,984
-0.915931,-0.887268,1.96508,2.34259,985
-0.914866,-0.888073,1.96526,2.34263,986
-0.913819,-0.888363,1.96534,2.34239,987
-0.91296,-0.887698,1.96529,2.34177,988
-0.912029,-0.886946,1.96518,2.34103,989
-0.911518,-0.886031,1.96504,2.34036,990
-0.91113,-0.884946,1.96489,2.33967,991
-0.910953,-0.884052,1.96474,2.33914,992
-0.910864,-0.882973,1.96455,2.33854,993
-0.859878,-0.974783,1.98357,2.37153,994
-0.859046,-0.975287,1.98371,2.37155,995
-0.858389,-0.975898,1.98384,2.37167,996
-0.857557,-0.976445,1.98396,2.3717,997
-0.856827,-0.976535,1.98402,2.37152,998
-0.855894,-0.976266,1.98402,2.37107,999
-0.835432,-0.936844,1.97866,2.34323,1000
-0.835419,-0.935807,1.97847,2.34265,1001
-0.835517,-0.935215,1.97836,2.34236,1002
-0.835879,-0.934264,1.97817,2.34194,1003
-0.836522,-0.933411,1.97798,2.34167,1004
-0.83732,-0.932802,1.97782,2.34158,1005
-0.839348,-0.932228,1.9776,2.34189,1006
-0.839702,-0.932223,1.97757,2.34199,1007
-0.840706,-0.932313,1.97751,2.34234,1008
-0.841723,-0.932472,1.97751,2.34277,1009
-0.84281,-0.93316,1.97743,2.34336,1010
-0.843905,-0.933893,1.97761,2.3442,1011
-0.844628,-0.934826,1.97785,2.34504,1012
-0.845057,-0.935835,1.97799,2.34571,1013
-0.845282,-0.936835,1.97816,2.34633,1014
-0.845258,-0.937839,1.97832,2.34686,1015
-0.884085,-0.878628,1.96582,2.32767,1016
-0.88362,-0.878002,1.96572,2.32717,1017
-0.88326,-0.877122,1.96559,2.32659,1018
-0.883153,-0.876758,1.96554,2.32637,1019
-0.88301,-0.875753,1.96537,2.3258,1020
-0.88324,-0.87471,1.96517,2.32532,1021
-0.883755,-0.873669,1.96496,2.32495,1022
-0.884058,-0.872783,1.96482,2.32461,1023
-0.884144,-0.871783,1.9646,2.32408,1024
-0.884427,-0.870647,1.96438,2.32358,1025
-0.885123,-0.869676,1.96417,2.3233,1026
-0.885859,-0.869048,1.96403,2.32323,1027
-0.886719,-0.868549,1.96389,2.32326,1028
-0.887654,-0.868225,1.96379,2.32341,1029
-0.888009,-0.868161,1.96376,2.32349,1030
-0.889,-0.868116,1.96371,2.32381,1031
-0.890157,-0.868561,1.96373,2.32444,1032
-0.890652,-0.869008,1.96378,2.32483,1033
-0.890863,-0.869229,1.96381,2.32503,1034
-0.89155,-0.869992,1.96391,2.32566,1035
-0.891856,-0.870316,1.96396,2.32594,1036
-0.892437,-0.871099,1.96407,2.32655,1037
-0.892807,-0.872181,1.96424,2.32724,1038
-0.892847,-0.872668,1.96433,2.32751,1039
-0.8927,-0.873701,1.96452,2.32801,1040
-0.892358,-0.87479,1.96474,2.32846,1041
-0.891801,-0.875928,1.96496,2.32887,1042
-0.891442,-0.876503,1.96509,2.32906,1043
-0.890879,-0.877297,1.96526,2.32929,1044
-0.890191,-0.878031,1.96542,2.32943,1045
-0.889445,-0.878651,1.96557,2.32951,1046
-0.8889,-0.879011,1.96566,2.32952,1047
-0.888011,-0.87947,1.96579,2.32945,1048
-0.886811,-0.879669,1.96589,2.32916,1049
-0.885774,-0.87952,1.96591,2.32872,1050
-0.885456,-0.879464,1.96591,2.32858,1051
-0.884585,-0.878991,1.96585,2.32802,1052
-0.911192,-0.88049,1.96484,2.33798,1053
-0.911245,-0.880266,1.96479,2.33787,1054
-0.911716,-0.879364,1.9646,2.33756,1055
-0.912258,-0.878561,1.96442,2.33731,1056
-0.912957,-0.877879,1.96425,2.33719,1057
-0.913731,-0.877328,1.96411,2.33716,1058
-0.91468,-0.877001,1.96398,2.3373,1059
-0.91548,-0.876944,1.96392,2.33755,1060
-0.916441,-0.877059,1.96391,2.33795,1061
-0.917391,-0.877327,1.96391,2.33843,1062
-0.917701,-0.877404,1.96391,2.33858,1063
-0.918533,-0.877837,1.96396,2.33911,1064
-0.918858,-0.878047,1.96399,2.33934,1065
-0.919258,-0.878831,1.96411,2.3399,1066
-0.919431,-0.879613,1.96425,2.34038,1067
-0.919524,-0.880022,1.96433,2.34063,1068
-0.919601,-0.88099,1.96451,2.34118,1069
-0.919419,-0.882045,1.96471,2.34167,1070
-0.919354,-0.882297,1.96477,2.34179,1071
-0.918859,-0.883254,1.96497,2.34212,1072
-0.918285,-0.883943,1.96513,2.34229,1073
-0.917451,-0.884565,1.96527,2.34232,1074
-0.916998,-0.885041,1.96537,2.34241,1075
-0.916857,-0.885273,1.96541,2.34248,1076
-0.916504,-0.886211,1.96558,2.34283,1077
-0.915966,-0.887129,1.96576,2.34312,1078
-0.914885,-0.88791,1.96593,2.34314,1079
-0.913802,-0.888279,1.96602,2.34292,1080
-0.912995,-0.887639,1.96599,2.34234,1081
-0.912096,-0.886901,1.96589,2.34163,1082
-0.911517,-0.885978,1.96577,2.34096,1083
-0.911215,-0.884899,1.96557,2.34026,1084
-0.910955,-0.883969,1.96543,2.33969,1085
-0.910831,-0.882842,1.96522,2.33904,1086
-0.910858,-0.881886,1.96504,2.33854,1087
-0.860632,-0.973809,1.98405,2.3718,1088
-0.85969,-0.974097,1.98418,2.37168,1089
-0.858957,-0.974949,1.98436,2.37192,1090
-0.858381,-0.975659,1.9845,2.37212,1091
-0.857614,-0.976192,1.98463,2.37217,1092
-0.856863,-0.976285,1.98469,2.37199,1093
-0.855928,-0.976011,1.98468,2.37153,1094
-0.835402,-0.941296,1.98017,2.34628,1095
-0.835655,-0.939833,1.9799,2.34555,1096
-0.835853,-0.938935,1.97973,2.34512,1097
-0.835861,-0.93817,1.9796,2.3447,1098
-0.835652,-0.937218,1.97944,2.34411,1099
-0.83545,-0.936262,1.97927,2.34352,1100
-0.835467,-0.935679,1.97917,2.3432,1101
-0.835524,-0.935082,1.97905,2.34289,1102
-0.835841,-0.934114,1.97886,2.34245,1103
-0.836405,-0.933288,1.97868,2.34217,1104
-0.837136,-0.932639,1.97852,2.34204,1105
-0.837592,-0.932389,1.97846,2.34205,1106
-0.838542,-0.931975,1.97832,2.34211,1107
-0.839317,-0.931842,1.97826,2.34228,1108
